ID,Date,Element,Data_Value
BLM00085196,2010-02-12,TMAX,288
BLM00085244,2005-09-22,TMAX,339
BLM00085244,2014-09-02,TMAX,350
BLM00085244,2011-11-09,TMAX,356
BLM00085245,2008-08-07,TMAX,314
BLM00085207,2014-11-23,TMAX,284
BR000956000,2008-06-12,TMIN,187
BLM00085247,2006-01-07,TMAX,320
BR000082861,2010-11-09,TMIN,247
BLM00085196,2015-08-02,TMAX,328
BRM00083208,2007-07-17,TMAX,317
BR000082861,2013-09-19,TMIN,231
BLM00085244,2005-01-19,TMAX,340
BLM00085175,2008-07-15,TMAX,323
BR000956000,2012-06-04,TMIN,206
BR000956000,2007-09-16,TMIN,201
BLM00085244,2008-03-17,TMAX,324
BLM00085268,2008-06-07,TMIN,131
BLM00085210,2005-08-23,TMAX,370
BRM00083208,2006-08-18,TMIN,171
BLM00085207,2007-06-29,TMIN,149
BR000956000,2012-05-02,TMIN,188
BLM00085247,2006-01-07,TMIN,220
BLM00085244,2005-09-18,TMIN,140
BLM00085268,2015-06-27,TMAX,309
BLM00085196,2008-07-21,TMAX,320
BLM00085196,2012-06-22,TMAX,185
BLM00085207,2010-06-15,TMAX,320
BLM00085245,2011-10-05,TMAX,360
BR000956000,2012-06-04,TMAX,328
BLM00085244,2013-07-25,TMAX,213
BLM00085207,2012-02-02,TMAX,299
BLM00085268,2008-04-11,TMAX,348
BLM00085196,2005-04-30,TMAX,260
BLM00085207,2012-07-29,TMAX,315
BLM00085244,2011-05-23,TMAX,340
BR000956000,2005-09-10,TMIN,214
BLM00085175,2006-04-28,TMAX,335
BR000082861,2011-05-14,TMIN,239
BRM00083208,2012-02-23,TMAX,280
BR000956000,2007-08-10,TMAX,349
BLM00085264,2007-03-23,TMAX,200
BLM00085264,2005-06-28,TMAX,240
BLM00085244,2005-09-18,TMAX,276
BR000956000,2011-06-25,TMIN,203
BR000956000,2005-11-08,TMIN,202
BLM00085207,2015-10-14,TMAX,356
BLM00085247,2015-04-14,TMAX,334
BLM00085195,2006-04-17,TMAX,203
BLM00085247,2011-01-07,TMAX,323
BLM00085268,2012-05-31,TMAX,283
BRM00082562,2013-12-03,TMIN,243
BLM00085195,2005-03-27,TMAX,314
BR000082861,2013-09-27,TMIN,223
BLM00085245,2009-12-20,TMAX,298
BLM00085245,2009-12-25,TMAX,298
BLM00085175,2006-08-10,TMIN,224
BLM00085207,2007-07-04,TMIN,120
BLM00085245,2011-01-27,TMIN,226
BLM00085244,2007-06-30,TMIN,140
BLM00085244,2009-10-12,TMAX,337
BLM00085195,2006-11-25,TMAX,335
BLM00085268,2012-02-05,TMAX,346
BLM00085207,2005-09-22,TMIN,176
BLM00085244,2005-01-19,TMIN,164
BLM00085247,2005-06-15,TMAX,335
BLM00085264,2006-05-24,TMAX,190
BLM00085247,2013-08-16,TMAX,330
BLM00085210,2006-11-20,TMAX,314
BLM00085244,2006-05-26,TMIN,142
BLM00085247,2009-01-21,TMAX,353
BLM00085196,2014-05-02,TMAX,280
BLM00085268,2014-12-02,TMAX,274
BLM00085207,2011-05-20,TMAX,294
BLM00085196,2007-12-24,TMAX,306
BLM00085207,2010-09-14,TMAX,228
BLM00085196,2006-10-16,TMAX,230
BLM00085175,2005-05-24,TMIN,194
BLM00085195,2007-10-24,TMIN,185
BR000956000,2010-03-04,TMAX,333
BLM00085207,2011-06-17,TMAX,318
BLM00085196,2011-08-20,TMAX,180
BR000956000,2011-03-29,TMIN,230
BLM00085207,2008-11-01,TMAX,318
BLM00085245,2006-10-22,TMIN,230
