ID,Date,Element,Data_Value
SU000062641,2009-02-21,TMIN,230
SU000062641,2006-02-17,TMIN,187
SU000062641,2006-11-23,TMIN,234
SU000062641,2007-09-22,TMIN,280
SU000062641,2009-09-29,TMAX,391
SU000062641,2006-02-17,TMAX,274
SU000062641,2005-10-06,TMAX,345
SU000062641,2013-08-02,TMAX,398
SU000062641,2013-08-02,TMIN,299
SU000062641,2005-10-06,TMIN,255
SU000062641,2009-10-22,TMIN,253
SU000062641,2009-08-18,TMAX,420
SU000062641,2006-04-28,TMAX,336
SU000062641,2008-07-18,TMIN,293
SU000062641,2010-10-03,TMIN,263
SU000062641,2013-11-13,TMAX,320
SU000062641,2007-05-26,TMIN,276
SU000062641,2007-02-09,TMAX,267
SU000062641,2006-05-19,TMAX,360
SU000062641,2010-06-06,TMAX,444
SU000062641,2007-01-20,TMAX,262
SU000062641,2013-10-20,TMIN,260
SU000062641,2008-09-20,TMAX,395
SU000062641,2007-10-19,TMAX,370
SU000062641,2009-01-04,TMAX,265
SU000062641,2009-07-27,TMIN,290
SU000062641,2006-05-14,TMAX,392
SU000062641,2014-04-08,TMIN,255
SU000062641,2013-10-05,TMAX,362
SU000062641,2006-03-19,TMAX,285
SU000062641,2013-06-21,TMIN,280
SU000062641,2006-05-14,TMIN,278
SU000062641,2010-08-21,TMAX,483
SU000062641,2009-08-06,TMIN,297
SU000062641,2009-08-06,TMAX,430
SU000062641,2013-06-21,TMAX,440
SU000062641,2009-04-10,TMAX,312
SU000062641,2007-11-23,TMAX,300
SU000062641,2006-05-21,TMAX,344
SU000062641,2014-05-04,TMIN,255
SU000062641,2011-07-05,TMIN,260
SU000062641,2006-04-07,TMIN,200
SU000062641,2011-01-23,TMAX,270
SU000062641,2007-11-14,TMIN,240
SU000062641,2005-11-11,TMIN,237
SU000062641,2007-05-30,TMAX,418
SU000062641,2009-11-24,TMAX,335
SU000062641,2008-11-23,TMIN,240
SU000062641,2009-12-23,TMIN,200
SU000062641,2009-12-18,TMAX,286
SU000062641,2006-09-10,TMIN,212
SU000062641,2009-01-31,TMAX,300
SU000062641,2007-05-01,TMAX,362
SU000062641,2009-07-25,TMAX,446
SU000062641,2012-06-28,TMIN,280
SU000062641,2007-01-03,TMIN,175
SU000062641,2009-12-18,TMIN,215
SU000062641,2008-02-16,TMAX,252
SU000062641,2006-04-27,TMIN,203
SU000062641,2007-12-29,TMAX,297
SU000062641,2009-12-14,TMAX,295
SU000062641,2007-05-03,TMIN,240
SU000062641,2007-04-29,TMIN,260
SU000062641,2010-12-01,TMIN,238
SU000062641,2007-05-01,TMIN,252
SU000062641,2007-04-29,TMAX,385
SU000062641,2013-10-05,TMIN,260
SU000062641,2013-05-14,TMIN,240
SU000062641,2012-06-28,TMAX,447
SU000062641,2007-05-03,TMAX,372
SU000062641,2007-10-29,TMIN,250
SU000062641,2009-12-23,TMAX,283
SU000062641,2013-04-24,TMAX,324
SU000062641,2007-01-03,TMAX,268
SU000062641,2013-04-24,TMIN,207
SU000062641,2005-11-11,TMAX,307
SU000062641,2013-07-02,TMIN,235
SU000062641,2010-02-20,TMAX,307
SU000062641,2013-05-02,TMIN,220
SU000062641,2008-10-06,TMAX,380
SU000062641,2012-10-04,TMIN,260
SU000062641,2006-11-16,TMAX,296
SU000062641,2006-07-02,TMIN,277
SU000062641,2014-01-08,TMIN,174
SU000062641,2008-09-09,TMAX,447
SU000062641,2008-04-24,TMAX,383
SU000062641,2007-01-18,TMAX,263
SU000062641,2007-03-27,TMAX,307
SU000062641,2013-05-25,TMAX,407
SU000062641,2014-04-08,TMAX,320
SU000062641,2006-09-30,TMAX,407
SU000062641,2007-02-20,TMAX,272
SU000062641,2007-12-09,TMAX,288
SU000062641,2013-05-02,TMAX,375
SU000062641,2007-10-14,TMAX,362
SU000062641,2012-12-07,TMAX,298
SU000062641,2010-05-30,TMAX,374
SU000062641,2005-08-23,TMAX,439
SU000062641,2009-09-21,TMIN,270
SU000062641,2006-02-25,TMAX,298
SU000062641,2009-09-21,TMAX,373
SU000062641,2012-02-19,TMAX,264
SU000062641,2009-02-21,TMAX,312
SU000062641,2006-05-21,TMIN,232
SU000062641,2007-11-23,TMIN,220
SU000062641,2008-07-05,TMIN,290
SU000062641,2013-04-12,TMAX,310
SU000062641,2008-07-05,TMAX,403
SU000062641,2007-05-30,TMIN,260
SU000062641,2011-07-23,TMAX,462
SU000062641,2011-07-23,TMIN,320
SU000062641,2007-11-14,TMAX,305
SU000062641,2007-12-29,TMIN,218
SU000062641,2009-11-24,TMIN,250
SU000062641,2008-07-10,TMAX,467
SU000062641,2013-11-18,TMAX,312
SU000062641,2012-08-21,TMIN,317
SU000062641,2013-11-12,TMAX,332
SU000062641,2009-04-10,TMIN,194
SU000062641,2013-04-07,TMIN,190
SU000062641,2013-11-12,TMIN,260
SU000062641,2013-12-30,TMAX,313
SU000062641,2008-01-04,TMAX,304
SU000062641,2005-08-23,TMIN,324
SU000062641,2008-07-10,TMIN,285
SU000062641,2011-07-18,TMAX,425
SU000062641,2013-11-18,TMIN,225
SU000062641,2011-06-14,TMAX,400
SU000062641,2013-05-25,TMIN,205
SU000062641,2009-06-22,TMIN,282
SU000062641,2006-10-11,TMAX,377
SU000062641,2010-09-28,TMAX,405
SU000062641,2010-03-15,TMIN,227
SU000062641,2006-01-26,TMAX,316
SU000062641,2009-12-26,TMAX,285
SU000062641,2009-06-27,TMAX,457
SU000062641,2007-10-09,TMAX,355
SU000062641,2009-09-01,TMAX,400
SU000062641,2006-07-24,TMAX,405
SU000062641,2006-06-29,TMIN,288
SU000062641,2005-10-16,TMAX,362
SU000062641,2008-11-17,TMIN,230
SU000062641,2010-11-09,TMIN,251
SU000062641,2008-11-24,TMAX,307
SU000062641,2007-04-19,TMIN,180
SU000062641,2006-06-20,TMAX,430
SU000062641,2009-06-07,TMIN,310
SU000062641,2006-07-30,TMIN,272
SU000062641,2010-04-10,TMAX,318
SU000062641,2006-03-02,TMIN,202
SU000062641,2010-11-09,TMAX,340
SU000062641,2006-02-24,TMIN,175
SU000062641,2005-10-16,TMIN,240
SU000062641,2006-06-20,TMIN,270
SU000062641,2011-10-01,TMIN,250
SU000062641,2007-04-26,TMAX,318
SU000062641,2009-01-22,TMIN,180
SU000062641,2009-09-12,TMAX,387
SU000062641,2006-05-26,TMIN,246
SU000062641,2006-06-15,TMAX,456
SU000062641,2006-08-28,TMAX,430
SU000062641,2014-01-17,TMAX,298
SU000062641,2007-01-17,TMAX,263
SU000062641,2007-08-25,TMAX,442
SU000062641,2013-11-15,TMIN,240
SU000062641,2010-01-01,TMAX,283
SU000062641,2012-05-27,TMAX,420
SU000062641,2011-04-30,TMAX,360
SU000062641,2013-07-23,TMIN,288
SU000062641,2014-02-08,TMIN,168
SU000062641,2009-06-12,TMIN,265
SU000062641,2009-07-28,TMIN,298
SU000062641,2005-09-02,TMIN,300
SU000062641,2009-06-07,TMAX,430
